Date,Temperature_C,pH,Dissolved_Oxygen_mg_L,Ammonia_mg_L,Nitrate_mg_L,Turbidity_NTU,Feed_Intake_Percent,Growth_Rate_g_week,Mortality_Count_per_day,Disease_Outbreak
2026-06-01,30.0,7.03,7.34,0.54,10.33,16.37,96.6,1.96,7,0
2026-06-02,27.7,7.13,7.35,0.25,33.13,10.3,100.0,1.87,2,0
2026-06-03,31.06,5.67,2.15,2.83,67.1,61.56,40.1,0.53,38,1
2026-06-04,24.01,6.86,8.11,0.01,29.6,14.24,96.0,2.13,0,0
2026-06-05,23.88,7.37,9.46,0.05,12.67,19.9,95.4,1.64,5,0
2026-06-06,21.1,5.79,3.74,1.89,82.79,94.86,53.9,0.51,27,1
2026-06-07,27.77,7.18,6.9,0.14,8.83,14.86,84.4,1.66,2,0
2026-06-08,19.04,5.57,4.19,1.62,61.92,62.67,53.4,0.34,18,1
2026-06-09,19.33,6.11,3.21,3.48,77.56,93.29,54.5,0.82,31,1
2026-06-10,26.59,6.5,7.29,0.19,30.58,35.82,85.6,1.52,0,0
2026-06-11,26.03,6.5,7.0,0.08,15.14,49.93,73.8,1.64,4,0
2026-06-12,27.67,7.8,8.67,0.66,16.42,46.34,100.0,1.59,3,0
2026-06-13,29.63,6.72,5.5,0.67,33.94,29.15,82.9,1.75,7,0
2026-06-14,26.09,6.88,7.22,0.09,10.94,31.68,100.0,2.15,7,0
2026-06-15,23.69,7.66,5.73,0.58,32.29,27.99,87.2,1.49,6,0
2026-06-16,25.66,7.55,7.98,0.02,23.95,40.59,92.0,1.92,3,0
2026-06-17,28.51,6.66,7.78,0.03,19.93,27.12,84.3,2.04,6,0
2026-06-18,23.73,6.71,8.96,0.38,21.65,14.35,84.2,1.92,4,0
2026-06-19,23.43,6.66,9.31,0.01,15.16,26.47,96.0,1.64,3,0
2026-06-20,21.27,8.4,2.47,3.74,93.01,80.31,50.5,0.5,15,1
2026-06-21,25.72,7.22,7.67,0.1,27.27,13.31,95.2,1.72,8,0
2026-06-22,28.06,7.23,7.94,0.03,12.61,36.52,83.1,1.34,2,0
2026-06-23,31.18,5.62,3.99,4.02,88.07,70.96,45.2,0.69,33,1
2026-06-24,28.49,6.73,8.72,0.27,31.52,46.43,83.1,1.79,1,0
2026-06-25,28.87,7.22,7.81,0.8,15.34,24.0,91.0,1.04,0,0
2026-06-26,27.82,7.25,8.77,0.13,20.67,24.4,85.4,1.61,1,0
2026-06-27,26.89,7.0,7.68,0.13,30.3,24.45,78.6,1.89,1,0
2026-06-28,25.26,6.63,8.68,0.17,6.7,33.52,80.0,2.15,2,0
2026-06-29,20.01,8.24,3.32,2.81,89.29,67.19,31.2,0.7,18,1
2026-06-30,23.96,7.08,7.37,0.05,8.68,48.62,97.1,1.85,3,0
2026-07-01,25.5,7.22,6.9,0.23,15.94,20.64,73.9,1.79,3,0
2026-07-02,26.74,7.04,6.73,0.41,33.49,29.98,99.3,1.47,2,0
2026-07-03,25.63,6.91,9.17,0.46,30.09,28.18,93.9,2.42,5,0
2026-07-04,25.17,7.24,5.66,0.13,29.6,25.36,83.1,1.71,4,0
2026-07-05,33.0,8.41,4.14,4.06,76.16,78.36,54.5,0.75,16,1
2026-07-06,28.85,6.75,5.5,0.51,10.38,13.29,77.0,1.16,3,0
2026-07-07,28.81,6.63,7.52,0.8,14.07,11.23,90.3,1.59,2,0
2026-07-08,23.5,6.89,6.47,0.65,14.06,38.56,72.5,2.28,4,0
2026-07-09,31.5,5.88,3.37,2.68,91.61,85.19,33.3,0.41,30,1
2026-07-10,24.42,6.53,7.54,0.24,33.25,46.85,90.6,2.05,2,0
2026-07-11,26.68,6.5,6.57,0.15,17.72,19.69,89.6,1.03,4,0
2026-07-12,20.42,5.77,2.01,2.79,58.69,90.39,33.1,0.3,24,1
2026-07-13,25.71,7.27,5.94,0.06,31.88,39.78,73.1,1.91,2,0
2026-07-14,26.49,7.31,8.3,0.14,30.46,16.52,71.6,1.25,4,0
2026-07-15,32.1,8.21,3.71,4.37,59.68,79.31,48.1,0.9,20,1
2026-07-16,25.34,7.3,9.5,0.09,15.6,18.55,67.1,2.23,4,0
2026-07-17,26.75,6.68,7.93,0.31,30.89,21.73,69.8,1.62,1,0
2026-07-18,28.18,6.88,7.95,0.59,26.46,46.13,81.6,1.67,4,0
2026-07-19,20.97,8.48,3.54,1.6,80.89,75.83,45.5,0.32,12,1
2026-07-20,20.85,8.39,4.25,3.51,65.68,80.56,39.3,0.9,24,1
2026-07-21,22.8,7.0,9.5,0.8,27.58,16.85,87.0,2.08,4,0
2026-07-22,23.73,7.42,8.89,0.04,12.05,23.64,100.0,1.58,2,0
2026-07-23,18.1,5.96,3.81,2.31,76.35,77.58,35.9,0.74,20,1
2026-07-24,24.52,6.96,7.9,0.08,13.93,27.65,75.0,1.26,4,0
2026-07-25,31.35,6.06,3.6,4.01,91.26,77.51,46.4,0.8,27,1
2026-07-26,24.73,7.36,7.82,0.09,16.18,39.8,87.6,1.34,4,0
2026-07-27,25.08,6.78,9.5,0.13,27.63,22.93,91.6,2.02,4,0
2026-07-28,24.73,6.73,7.36,0.14,26.11,17.15,89.5,1.28,5,0
2026-07-29,29.47,5.62,2.19,2.09,72.8,80.46,32.0,0.69,23,1
2026-07-30,23.23,6.98,8.22,0.8,26.7,12.83,96.6,2.04,3,0
2026-07-31,25.1,6.78,6.72,0.22,11.12,14.83,90.6,1.45,2,0
2026-08-01,25.04,6.88,7.62,0.26,30.16,38.89,87.5,1.4,4,0
2026-08-02,26.43,7.4,9.02,0.33,14.83,25.04,90.9,1.75,3,0
2026-08-03,25.08,6.87,5.5,0.11,13.06,27.26,99.9,1.29,6,0
2026-08-04,27.91,7.12,7.29,0.08,12.63,30.16,76.4,1.88,6,0
2026-08-05,26.4,6.93,7.52,0.53,26.12,36.47,83.1,1.52,4,0
2026-08-06,23.73,6.95,7.7,0.8,10.99,11.63,88.6,1.0,6,0
2026-08-07,23.42,6.95,7.36,0.48,23.65,22.6,83.3,1.33,5,0
2026-08-08,22.08,6.97,8.04,0.03,24.31,48.89,83.8,1.69,4,0
2026-08-09,25.59,7.25,9.34,0.53,25.56,31.36,92.8,1.45,5,0
2026-08-10,25.46,6.93,7.92,0.47,15.65,48.17,77.8,1.56,0,0
2026-08-11,18.0,8.46,3.37,1.33,66.99,71.1,46.1,0.7,29,1
2026-08-12,30.84,6.21,2.09,3.32,73.55,88.74,39.0,0.79,23,1
2026-08-13,26.23,6.73,7.89,0.1,34.07,22.78,87.7,1.54,4,0
2026-08-14,26.33,6.87,8.37,0.12,20.49,27.79,95.8,1.98,3,0
2026-08-15,23.75,7.09,9.5,0.22,11.46,38.75,86.4,1.46,5,0
2026-08-16,30.64,8.21,3.8,1.27,60.09,83.58,56.8,0.32,36,1
2026-08-17,32.41,8.46,2.17,1.16,87.02,89.29,51.8,0.51,21,1
2026-08-18,25.24,7.06,9.5,0.03,32.13,32.74,78.8,1.9,3,0
2026-08-19,25.77,6.75,8.64,0.12,6.07,43.26,88.8,2.0,3,0
2026-08-20,26.03,7.16,8.58,0.17,32.06,36.04,98.5,1.47,3,0
2026-08-21,24.1,7.14,6.75,0.2,22.22,15.9,76.2,1.18,7,0
2026-08-22,25.73,7.26,9.5,0.57,25.1,39.32,97.1,1.51,5,0
2026-08-23,21.82,7.12,9.19,0.36,13.83,31.95,96.8,2.23,8,0
2026-08-24,18.0,6.15,3.9,3.91,93.89,82.47,43.8,0.48,15,1
2026-08-25,22.46,6.81,6.18,0.19,7.08,12.11,73.0,1.39,2,0
2026-08-26,19.91,8.33,3.58,4.35,66.98,81.64,56.3,0.57,10,1
2026-08-27,22.25,7.1,5.99,0.03,25.84,25.27,69.3,2.07,1,0
2026-08-28,25.09,7.02,7.8,0.48,20.77,13.64,74.2,2.25,7,0
2026-08-29,29.56,8.42,2.02,3.73,86.89,93.79,35.4,0.66,23,1
2026-08-30,26.99,7.52,7.58,0.07,11.54,35.26,81.4,1.0,6,0
2026-08-31,26.55,7.09,5.5,0.03,15.85,17.28,97.2,1.58,2,0
2026-09-01,27.26,6.5,5.5,0.21,34.61,21.93,71.3,1.88,3,0
2026-09-02,19.5,5.85,3.81,3.09,63.29,61.81,53.0,0.51,15,1
2026-09-03,30.61,6.02,3.81,2.75,77.38,91.42,42.0,0.53,36,1
2026-09-04,24.79,6.88,7.16,0.13,19.73,17.61,100.0,2.09,3,0
2026-09-05,18.0,6.05,3.72,3.09,66.48,75.32,47.0,0.6,19,1
2026-09-06,22.36,7.27,9.42,0.05,13.04,25.73,75.7,1.47,5,0
2026-09-07,22.87,6.81,5.78,0.51,15.78,29.2,94.0,1.98,5,0
2026-09-08,25.79,7.23,6.29,0.6,31.36,41.35,87.7,1.68,6,0
2026-09-09,25.54,7.34,7.36,0.04,19.15,19.75,66.3,1.4,1,0
2026-09-10,23.23,6.5,8.55,0.23,23.85,46.88,79.4,1.44,2,0
2026-09-11,32.07,6.11,3.5,1.12,53.67,76.86,42.2,0.66,39,1
2026-09-12,27.1,6.95,7.38,0.2,14.56,41.23,98.1,1.55,2,0
2026-09-13,27.09,7.4,6.94,0.23,33.1,17.85,85.3,2.37,2,0
2026-09-14,24.92,6.97,7.25,0.11,31.57,30.87,83.7,1.61,6,0
2026-09-15,23.31,7.39,7.04,0.03,16.59,13.43,88.6,2.08,7,0
2026-09-16,21.06,7.8,7.88,0.09,13.38,34.41,92.8,1.31,1,0
2026-09-17,21.06,6.94,7.63,0.12,25.85,41.68,91.1,1.46,8,0
2026-09-18,23.91,7.05,8.37,0.04,22.48,13.55,70.6,2.41,1,0
2026-09-19,23.67,7.44,5.87,0.23,16.46,28.03,100.0,2.45,6,0
2026-09-20,25.3,7.08,6.07,0.02,18.45,13.9,87.8,1.25,8,0
2026-09-21,24.82,7.77,7.4,0.55,5.89,24.52,89.8,1.84,3,0
2026-09-22,25.66,6.74,7.96,0.26,23.98,24.73,84.7,1.69,0,0
2026-09-23,27.02,6.85,8.46,0.07,23.27,42.72,85.5,1.69,6,0
2026-09-24,18.0,8.34,3.13,1.32,52.21,90.0,36.2,0.65,25,1
2026-09-25,18.0,8.42,2.15,3.82,62.69,85.3,34.4,0.44,35,1
2026-09-26,23.68,6.79,7.1,0.59,21.14,45.13,87.9,1.83,8,0
2026-09-27,22.82,6.99,8.35,0.09,15.53,45.4,85.9,2.27,2,0
2026-09-28,31.24,5.98,3.64,2.63,56.85,78.05,34.7,0.54,30,1
2026-09-29,25.27,7.12,5.5,0.13,15.29,23.07,88.1,1.88,6,0
2026-09-30,18.17,8.22,3.2,3.3,69.47,83.78,43.5,0.5,29,1
2026-10-01,21.19,6.87,8.99,0.01,34.6,20.55,81.8,1.43,4,0
2026-10-02,25.48,7.45,9.18,0.13,22.86,16.83,90.0,1.54,6,0
2026-10-03,26.81,6.92,7.74,0.25,17.87,10.7,77.2,1.41,2,0
2026-10-04,19.6,6.28,2.06,2.57,77.49,71.15,53.2,0.88,19,1
2026-10-05,23.96,6.68,8.9,0.05,9.84,36.86,100.0,1.18,1,0
2026-10-06,22.14,6.82,8.69,0.22,24.86,32.06,93.6,1.5,5,0
2026-10-07,21.27,6.9,5.5,0.07,21.37,25.64,87.9,1.74,7,0
2026-10-08,22.93,7.0,5.64,0.03,33.25,35.52,90.7,1.42,6,0
2026-10-09,28.24,5.69,2.39,3.74,84.3,87.64,57.6,0.37,35,1
2026-10-10,24.6,6.5,8.54,0.13,25.83,47.65,92.2,1.39,4,0
2026-10-11,18.0,5.57,2.99,2.5,76.04,76.2,35.1,0.31,22,1
2026-10-12,29.14,8.44,4.29,1.4,53.21,89.82,53.2,0.46,18,1
2026-10-13,24.77,7.32,7.03,0.42,20.51,32.89,91.2,2.04,7,0
2026-10-14,27.04,6.5,5.5,0.43,20.94,12.71,80.1,1.96,3,0
2026-10-15,23.47,6.5,6.12,0.23,28.9,43.7,71.2,1.12,1,0
2026-10-16,24.27,6.94,5.5,0.23,10.49,27.55,86.8,1.65,3,0
2026-10-17,26.9,7.35,7.27,0.37,5.99,21.85,100.0,1.8,8,0
2026-10-18,22.34,6.62,7.7,0.06,24.91,49.63,92.2,1.87,5,0
2026-10-19,25.55,7.28,6.01,0.8,25.73,45.48,100.0,1.62,8,0
2026-10-20,25.79,7.37,9.03,0.18,6.83,43.78,86.3,1.97,1,0
2026-10-21,25.01,7.1,6.93,0.52,26.26,15.25,92.5,1.8,3,0
2026-10-22,27.13,7.15,8.41,0.31,32.04,43.23,74.2,1.8,2,0
2026-10-23,26.31,7.59,6.98,0.73,29.76,28.02,71.2,1.52,4,0
2026-10-24,27.16,7.72,7.71,0.04,6.25,25.19,77.4,1.44,3,0
2026-10-25,30.25,5.87,4.29,3.53,86.7,90.52,59.2,0.76,27,1
2026-10-26,24.73,7.14,5.5,0.07,23.33,42.42,98.7,1.82,3,0
2026-10-27,31.97,8.3,2.29,3.92,72.33,81.74,46.2,0.73,21,1
2026-10-28,26.7,7.26,7.27,0.05,14.57,27.29,94.2,2.02,8,0
2026-10-29,31.93,8.37,4.29,1.97,66.98,83.11,39.9,0.83,31,1
2026-10-30,18.0,5.59,3.41,2.54,55.73,76.25,34.9,0.74,24,1
2026-10-31,22.87,7.45,8.01,0.43,25.12,27.97,87.7,1.96,3,0
2026-11-01,25.07,7.52,6.46,0.06,6.62,32.93,94.2,1.37,2,0
2026-11-02,26.7,7.44,5.82,0.53,30.58,16.89,100.0,1.67,4,0
2026-11-03,22.96,6.91,6.02,0.05,9.43,22.6,95.7,1.18,1,0
2026-11-04,18.98,5.55,2.43,1.24,80.21,76.22,54.9,0.36,38,1
2026-11-05,26.64,7.5,6.7,0.25,34.8,27.0,83.9,1.31,2,0
2026-11-06,24.21,7.03,7.57,0.44,11.57,12.44,72.0,2.26,4,0
2026-11-07,28.76,8.49,2.56,1.14,74.9,64.65,40.3,0.61,33,1
2026-11-08,25.31,7.13,6.54,0.3,10.63,16.83,82.8,2.01,5,0
2026-11-09,21.49,6.95,6.21,0.08,25.77,41.19,89.9,1.46,3,0
2026-11-10,22.76,7.0,9.5,0.14,17.96,25.54,80.0,1.32,8,0
2026-11-11,20.04,8.41,2.36,2.76,57.01,64.48,30.4,0.68,29,1
2026-11-12,23.59,7.03,7.96,0.38,9.6,12.36,80.3,2.26,3,0
2026-11-13,19.46,8.27,3.65,2.98,50.47,67.16,53.3,0.47,32,1
2026-11-14,26.71,6.93,5.5,0.04,23.1,25.02,95.5,1.56,0,0
2026-11-15,25.1,7.01,6.58,0.02,31.49,43.65,86.2,2.05,8,0
2026-11-16,21.6,6.69,8.55,0.15,22.96,24.96,75.4,1.6,2,0
2026-11-17,27.27,6.52,9.5,0.17,9.62,49.06,82.5,1.94,3,0
2026-11-18,22.73,7.06,5.72,0.33,6.87,44.85,79.4,1.51,4,0
2026-11-19,24.01,6.71,7.93,0.03,16.18,19.71,98.1,2.07,5,0
2026-11-20,24.83,6.5,9.5,0.8,31.46,39.98,65.0,2.33,4,0
2026-11-21,31.32,8.22,2.29,1.45,55.86,83.84,41.2,0.74,16,1
2026-11-22,23.85,6.59,5.79,0.21,29.02,29.54,92.5,1.6,5,0
2026-11-23,27.43,7.34,7.96,0.5,24.73,42.6,82.1,1.38,6,0
2026-11-24,25.37,6.54,5.96,0.8,24.97,11.89,94.4,1.62,2,0
2026-11-25,24.19,7.04,8.78,0.09,33.71,19.77,87.7,1.84,8,0
2026-11-26,27.42,7.52,9.5,0.3,26.49,36.25,85.6,1.56,2,0
2026-11-27,18.42,8.25,2.75,3.58,74.65,71.38,32.7,0.43,27,1
2026-11-28,26.52,6.72,5.65,0.24,8.07,35.71,96.0,1.27,5,0
2026-11-29,27.73,6.85,7.31,0.73,16.31,18.8,100.0,2.18,4,0
2026-11-30,20.88,8.3,3.79,2.03,74.79,81.96,44.4,0.8,23,1
2026-12-01,27.78,7.42,6.52,0.73,5.89,24.72,91.3,1.53,4,0
2026-12-02,24.46,7.02,5.83,0.23,30.29,30.99,81.9,1.21,5,0
2026-12-03,27.06,7.28,6.32,0.04,27.88,27.59,89.4,1.9,6,0
2026-12-04,20.07,6.07,4.13,3.69,65.31,60.07,46.6,0.44,26,1
2026-12-05,24.24,7.27,7.31,0.15,15.3,42.67,85.6,1.69,6,0
2026-12-06,18.17,5.86,4.02,1.04,62.95,61.07,32.8,0.43,39,1
2026-12-07,31.69,8.35,4.38,1.24,78.84,87.21,44.1,0.75,29,1
2026-12-08,26.24,6.68,6.84,0.42,6.52,32.14,77.7,1.58,3,0
2026-12-09,24.44,6.54,8.65,0.46,23.78,23.52,81.6,1.95,6,0
2026-12-10,26.26,7.15,8.21,0.19,10.77,13.99,90.1,1.8,6,0
2026-12-11,28.32,7.22,7.52,0.53,17.82,26.89,89.2,1.92,2,0
2026-12-12,24.22,7.13,7.67,0.09,7.13,29.7,82.9,1.59,2,0
2026-12-13,24.52,6.5,7.95,0.29,26.17,43.15,91.7,1.8,6,0
2026-12-14,27.15,7.05,8.99,0.31,31.09,41.04,85.6,1.7,3,0
2026-12-15,28.06,6.84,6.46,0.1,22.38,12.35,67.0,1.84,3,0
2026-12-16,24.2,6.84,7.9,0.66,32.28,14.2,100.0,1.33,6,0
2026-12-17,25.17,6.5,5.5,0.33,24.35,33.11,88.9,1.68,4,0
2026-12-18,23.53,7.16,8.41,0.22,12.49,28.6,98.7,2.0,6,0
2026-12-19,28.18,6.76,6.77,0.29,17.34,46.87,84.9,2.26,4,0
2026-12-20,25.62,6.81,7.92,0.16,33.26,27.44,91.1,2.19,5,0
2026-12-21,28.25,6.91,9.08,0.3,9.23,35.99,81.7,1.59,1,0
2026-12-22,19.84,6.11,3.76,2.25,89.65,82.54,51.4,0.47,27,1
2026-12-23,31.13,5.8,3.65,1.78,93.44,64.36,44.4,0.35,24,1
2026-12-24,23.2,7.36,7.64,0.02,11.82,20.38,97.4,1.56,2,0
2026-12-25,31.57,5.75,2.36,3.64,82.46,73.23,32.3,0.31,23,1
2026-12-26,31.75,5.6,4.29,1.38,58.73,94.52,30.5,0.6,30,1
2026-12-27,18.0,5.86,2.82,2.4,81.77,79.8,57.8,0.32,19,1
2026-12-28,26.62,7.34,8.9,0.8,6.18,32.68,74.6,1.43,1,0
2026-12-29,31.95,5.54,3.29,1.95,79.61,72.75,51.1,0.71,36,1
2026-12-30,27.67,6.5,7.05,0.8,18.15,38.85,75.0,1.84,7,0
2026-12-31,18.27,8.37,2.76,3.34,92.94,71.53,42.2,0.76,21,1
2027-01-01,24.99,6.5,6.12,0.01,34.45,34.99,71.6,1.0,4,0
2027-01-02,20.3,6.13,4.45,3.9,76.81,92.52,43.4,0.89,19,1
2027-01-03,33.0,6.0,3.31,3.1,62.07,73.42,46.6,0.87,36,1
2027-01-04,26.17,6.69,7.75,0.06,13.68,45.61,100.0,1.76,3,0
2027-01-05,30.69,6.04,3.38,1.43,86.1,87.44,30.6,0.53,18,1
2027-01-06,24.09,7.26,8.9,0.18,25.66,27.78,94.9,1.57,6,0
2027-01-07,23.24,7.39,5.5,0.25,26.95,43.25,93.6,2.29,4,0
2027-01-08,27.53,7.2,7.53,0.02,21.53,38.74,80.8,1.81,6,0
2027-01-09,24.88,6.97,6.91,0.57,27.83,18.84,72.0,1.59,6,0
2027-01-10,25.74,7.29,8.26,0.47,11.62,35.94,92.2,1.74,5,0
2027-01-11,21.24,6.19,3.62,3.39,74.91,83.92,45.7,0.72,34,1
2027-01-12,27.18,7.36,8.54,0.2,34.74,11.75,79.6,1.28,3,0
2027-01-13,27.37,6.98,9.5,0.37,28.1,35.4,97.3,1.85,8,0
2027-01-14,25.79,7.14,8.43,0.38,34.91,20.38,88.6,2.2,5,0
2027-01-15,32.04,8.45,4.45,4.49,71.45,93.73,41.9,0.32,11,1
2027-01-16,27.92,6.88,7.37,0.02,13.27,37.07,65.0,1.44,4,0
2027-01-17,28.2,7.16,7.69,0.16,9.89,31.37,75.7,1.49,5,0
2027-01-18,22.29,5.57,3.45,4.07,55.35,74.52,38.2,0.31,21,1
2027-01-19,26.45,6.99,6.26,0.38,26.23,31.39,96.9,1.82,3,0
2027-01-20,29.52,7.32,7.7,0.64,18.35,30.31,71.9,1.04,8,0
2027-01-21,26.71,7.54,9.5,0.45,13.15,15.87,90.6,1.72,2,0
2027-01-22,23.74,7.17,5.5,0.16,13.53,46.16,90.6,1.41,5,0
2027-01-23,32.25,5.87,2.82,2.55,70.48,87.12,43.3,0.32,35,1
2027-01-24,33.0,8.27,2.47,1.78,86.12,91.27,44.8,0.51,15,1
2027-01-25,23.83,6.65,5.5,0.02,5.73,20.05,88.9,1.62,7,0
2027-01-26,25.54,6.88,6.17,0.12,7.24,16.09,81.2,1.96,4,0
2027-01-27,26.99,6.6,6.2,0.08,31.72,46.58,68.4,2.24,3,0
2027-01-28,25.05,7.12,9.5,0.09,34.98,33.59,96.6,2.04,1,0
2027-01-29,33.0,5.68,3.84,3.59,77.32,70.2,57.8,0.63,21,1
2027-01-30,33.0,6.07,3.88,1.99,59.86,92.41,47.2,0.36,36,1
2027-01-31,20.52,8.47,3.79,1.46,83.21,89.93,49.5,0.33,21,1
2027-02-01,27.23,6.95,5.66,0.04,9.41,17.43,71.6,1.92,3,0
2027-02-02,26.44,7.45,7.13,0.06,21.87,12.98,73.0,1.5,4,0
2027-02-03,30.1,7.13,6.54,0.05,7.13,22.8,89.7,1.73,4,0
2027-02-04,27.12,7.23,7.08,0.14,25.68,33.93,84.6,1.65,4,0
2027-02-05,27.44,7.46,8.81,0.06,13.69,17.36,78.9,2.06,4,0
2027-02-06,29.43,6.61,8.06,0.04,17.17,19.09,89.3,1.62,5,0
2027-02-07,26.32,6.77,9.5,0.08,21.05,37.39,83.2,2.03,4,0
2027-02-08,26.93,7.5,9.45,0.19,8.75,16.82,96.8,2.07,5,0
2027-02-09,26.32,7.21,8.54,0.03,20.09,28.25,86.9,2.05,2,0
2027-02-10,20.93,8.21,2.64,3.1,80.82,76.33,40.1,0.67,14,1
2027-02-11,26.7,7.12,5.68,0.53,23.0,34.42,65.0,1.78,7,0
2027-02-12,25.54,6.5,6.9,0.8,10.18,19.67,93.4,2.13,3,0
2027-02-13,21.06,6.07,3.0,1.29,73.7,89.39,33.6,0.37,19,1
2027-02-14,27.05,7.02,7.91,0.8,9.75,12.1,87.8,1.71,4,0
2027-02-15,25.42,6.64,5.5,0.03,27.86,24.61,68.8,1.75,4,0
2027-02-16,30.45,7.64,9.5,0.17,7.17,45.73,75.9,1.78,2,0
2027-02-17,28.68,7.23,8.09,0.13,33.4,12.87,81.8,2.46,3,0
2027-02-18,26.78,6.58,7.44,0.8,31.91,21.7,65.7,1.83,8,0
2027-02-19,25.8,6.65,7.8,0.53,13.13,31.75,89.8,1.71,7,0
2027-02-20,20.17,8.43,2.6,1.23,73.84,69.57,53.9,0.3,11,1
2027-02-21,25.07,6.71,7.83,0.28,17.29,46.12,86.4,1.77,2,0
2027-02-22,24.66,6.5,8.05,0.06,11.33,10.26,95.4,1.66,3,0
2027-02-23,30.6,6.97,7.77,0.52,14.37,20.8,81.6,1.74,4,0
2027-02-24,29.02,6.55,5.75,0.4,29.11,48.52,85.5,1.21,2,0
2027-02-25,25.53,6.93,6.9,0.03,13.21,13.7,65.0,1.82,3,0
2027-02-26,23.34,6.26,4.05,4.2,57.83,91.24,33.6,0.47,15,1
2027-02-27,33.0,5.92,3.44,4.42,87.03,75.25,46.1,0.47,13,1
2027-02-28,22.78,6.26,3.49,3.8,76.8,77.9,55.1,0.89,22,1
2027-03-01,24.72,7.11,5.5,0.59,23.13,16.75,75.0,1.92,2,0
2027-03-02,21.87,5.76,3.82,4.32,69.11,71.99,50.5,0.78,26,1
2027-03-03,33.0,8.49,3.11,1.6,82.85,66.46,40.4,0.7,31,1
2027-03-04,27.5,7.19,9.38,0.3,27.71,19.08,74.2,2.19,1,0
2027-03-05,27.17,7.17,7.71,0.8,30.92,23.62,88.3,1.7,1,0
2027-03-06,33.0,6.08,3.89,3.49,59.74,81.22,45.1,0.34,10,1
2027-03-07,25.79,6.69,9.03,0.02,30.74,22.55,85.7,1.28,3,0
2027-03-08,26.77,6.88,7.88,0.17,22.2,39.82,91.3,1.19,4,0
2027-03-09,26.63,7.3,8.44,0.2,9.96,26.59,80.8,2.11,4,0
2027-03-10,26.52,7.8,9.03,0.39,17.29,35.27,93.6,1.17,4,0
2027-03-11,30.87,7.26,5.5,0.04,31.47,43.14,79.3,2.32,7,0
2027-03-12,21.31,6.23,3.52,1.65,81.29,62.47,38.5,0.7,38,1
2027-03-13,26.76,6.69,8.87,0.22,34.32,49.35,84.7,1.99,6,0
2027-03-14,33.0,8.27,4.16,1.05,94.09,72.9,50.9,0.73,25,1
2027-03-15,28.42,7.05,8.08,0.46,16.0,20.89,98.7,1.64,4,0
2027-03-16,21.46,8.27,2.46,4.26,80.13,91.92,59.2,0.6,35,1
2027-03-17,25.62,7.03,8.32,0.23,5.78,29.25,92.6,1.57,8,0
2027-03-18,25.11,7.14,7.02,0.23,23.1,13.6,78.2,1.17,3,0
2027-03-19,26.1,7.08,9.5,0.06,29.72,17.21,74.0,1.29,8,0
2027-03-20,33.0,8.27,3.33,1.43,50.15,92.11,39.1,0.43,29,1
2027-03-21,26.77,7.62,5.9,0.02,33.45,32.94,97.4,1.71,4,0
2027-03-22,26.92,6.5,6.09,0.52,22.8,49.89,68.1,1.49,3,0
2027-03-23,23.59,8.42,4.23,1.9,68.92,89.21,53.1,0.79,33,1
2027-03-24,29.74,7.21,5.8,0.73,18.11,22.13,88.0,1.7,8,0
2027-03-25,27.26,6.72,7.95,0.1,16.04,34.66,89.6,1.73,4,0
2027-03-26,21.3,6.02,3.18,1.01,65.32,88.46,41.6,0.64,39,1
2027-03-27,24.99,6.86,5.5,0.02,31.2,32.74,76.1,1.62,4,0
2027-03-28,30.56,6.95,5.5,0.8,14.12,22.95,80.2,1.66,2,0
2027-03-29,28.0,6.5,5.5,0.24,22.45,44.25,94.2,1.53,3,0
2027-03-30,28.14,6.99,8.68,0.01,15.28,10.91,86.4,1.9,1,0
2027-03-31,21.67,8.43,4.36,3.48,68.98,74.93,57.6,0.65,25,1
2027-04-01,27.16,7.36,5.56,0.08,26.64,24.38,80.8,1.8,4,0
2027-04-02,29.19,6.8,5.5,0.3,30.61,28.67,98.0,1.31,4,0
2027-04-03,30.41,6.5,7.6,0.07,28.23,41.99,78.1,1.45,3,0
2027-04-04,27.55,7.45,8.62,0.32,13.87,28.53,81.5,2.07,2,0
2027-04-05,33.0,8.33,3.45,3.95,62.85,87.68,39.4,0.77,37,1
2027-04-06,29.7,7.38,7.41,0.11,15.17,40.06,78.2,1.91,2,0
2027-04-07,27.29,6.98,5.5,0.17,19.65,12.58,92.7,1.0,3,0
2027-04-08,33.0,8.46,3.02,2.09,91.0,93.92,44.9,0.47,20,1
2027-04-09,26.95,7.37,7.65,0.05,24.98,46.5,66.8,1.78,2,0
2027-04-10,26.34,6.5,9.5,0.66,13.67,31.14,93.9,2.08,1,0
2027-04-11,28.61,6.74,9.5,0.33,33.6,19.91,77.8,1.53,5,0
2027-04-12,29.07,6.92,5.5,0.27,9.11,32.46,80.0,1.74,3,0
2027-04-13,26.79,6.51,5.5,0.8,9.18,37.62,88.0,1.0,3,0
2027-04-14,26.4,7.18,6.59,0.48,19.07,37.39,89.9,1.65,5,0
2027-04-15,32.95,6.16,2.89,4.28,87.91,91.81,38.8,0.64,13,1
2027-04-16,29.48,6.65,5.5,0.21,31.52,34.16,76.1,2.17,6,0
2027-04-17,25.9,7.08,8.03,0.13,31.03,13.73,84.2,1.34,1,0
2027-04-18,23.27,8.42,3.55,3.26,66.85,67.29,51.6,0.79,23,1
2027-04-19,22.87,8.36,2.35,1.65,73.78,94.13,47.7,0.61,30,1
